,author,date,section,word_count,abstract,headline,source,subjects
163,"Daum, Meghan","May 10, 2012",Main News; Part A; Editorial Desk,709, The nuances of the 2009 Cairo speech about relations between the U.S. and the Muslim world have given way to chest thumping over killing Osama bin Laden.,"Obama, out of place",Los Angeles Times,"Critical thinking, Presidents, Personal relationships, Books -- Barack Obama: The Story, Political behavior"
164,"Gold, Matea","Jun 8, 2012",Main News; Part A; National Desk,639," Jason Torchinsky, an attorney for American Future Fund, said after the meeting that the group might file a lawsuit seeking clarity from the courts. [...]recently, tax-exempt advocacy groups had been able to engage in a limited amount of political activity without revealing who was financing their efforts.",THE NATION; Political TV ads come under semantic review; A conservative group wants to conceal its donors but still refer indirectly to Obama.,Los Angeles Times,"Disclosure, Negative campaigning, Presidential elections, Political action committees--PAC, Political advertising, Energy policy"
165,"Mascaro, Lisa","May 16, 2012",Business; Part B; Business Desk,179," Overcoming objections from conservatives, Congress gave final approval to legislation to reauthorize the nation's Export-Import Bank, sending to President Obama a key legislative priority for the business community.",Export-Import Bank bill approved,Los Angeles Times,"Export import banks, Federal legislation"
166,"Savage, David G","Jan 6, 2012",Main News; Part A; National Desk,698," The Supreme Court has never ruled on the president's power to go around the Senate and make recess appointments, but legal experts say Obama's bold use of the power is likely to trigger a test case.",Appointment move may get court test; Obama's maneuver circumventing Congress sets the stage for a constitutional battle.,Los Angeles Times,"Presidential elections, Presidents, Nominations, Labor relations"
167,"Murphy, Kim","Feb 19, 2012",Main News; Part A; National Desk,843," [...] that decision, a company such as TransCanada merely had to check a box on a form filed with the Texas Railroad Commission to declare itself a common carrier.",Pipeline company's tactics rile up Texans,Los Angeles Times,"Petroleum production, Pipelines, Demonstrations & protests -- Paris Texas, Restraining orders, Environmental justice, Court hearings & proceedings, Eminent domain"
168,"King, Laura","Mar 25, 2012",Main News; Part A; Foreign Desk,1052," [...] a reckless response will play into their hands. Because Taliban statements so often characterize actions by U.S. troops as atrocities, the movement seemed briefly flummoxed over how to respond to a string of incidents that angered so many Afghans.","Opportunity calls, but Taliban stalls; As U.S. grapples with crises, the Afghan militants have failed to capitalize, perhaps due to internal feuds.",Los Angeles Times,"Governmental reform, Murders & murder attempts, Shootings, Sectarian violence, Massacres"
169,"Barabak, Mark Z","Jan 21, 2012",Main News; Part A; National Desk,952," To some, the divisions are no different than ideological splits within the Republican Party or, for that matter, among Democrats. ""Because it's a broad-based movement you have a diversity of opinions,"" said Sal Russo, chief strategist for the Tea Party Express, one of the largest groups operating under the tea party banner.",CAMPAIGN 2012; Romney inspires a tea parting; The movement is torn between purists and those willing to back the front-runner.,Los Angeles Times,"Presidential elections, Endorsements, Political parties"
170,,"Feb 24, 2012",Main News; Part A; Letters Desk,1225,,LETTERS,Los Angeles Times,
171,"Richter, Paul","Apr 28, 2012",Main News; Part A; Foreign Desk,1028," Iran is a signatory to the Nuclear Nonproliferation Treaty, which says countries have a right to enrich uranium if they comply with rules to prevent bomb making.",U.S. shifts its stance on a nuclear Iran; White House might support letting Tehran enrich some uranium if it agrees to other U.N. restrictions.,Los Angeles Times,"Nuclear weapons, Diplomacy, Uranium, International relations-US -- Iran, Arms control & disarmament, Inspections"
172,"Finnegan, Michael","Jan 16, 2012",Main News; Part A; National Desk,855," Buchanan, who was filling a prescription at Wal-Mart, suspects there is some truth to TV ads and news reports about South Carolina job losses stemming from buyout deals that spawned millions of dollars in fees for Bain Capital, an investment firm once led by Romney. If some Republicans in Lexington County are put off by the cold profit calculus of Romney's corporate buyout work, how will it play among more independent-minded swing voters in Ohio, Florida and other closely divided states that will decide the November election?","Conservatives more wary of Romney's corporate side; Attack ads may not hurt him much in South Carolina, but unease is evident.",Los Angeles Times,"Political campaigns, Private equity, Presidential elections, Candidates, Primaries & caucuses, Political advertising"
173,"Hennessey, Kathleen; Parsons, Christi","Feb 6, 2012",Main News; Part A; National Desk,946," Even as angry Catholic leaders vow to fight a new federal requirement that most employers include contraceptives in their health insurance coverage, the Obama administration believes any political damage will be limited because it's on the side of women's rights. The controversy underscored broad support for access to birth control, prevention and treatment of sexually transmitted diseases and cancer screenings for women, which altogether totaled 86% of Planned Parenthood's services in 2010, according to the group's website.",Birth-control fight doesn't worry Obama camp; Democratic strategists think people who oppose the new rule would not vote to reelect him anyway.,Los Angeles Times,"Presidential elections, Health services, Catholicism, Political campaigns, Abortion, Insurance coverage, Birth control, Womens health, Freedom of religion"
174,"Bosworth, Dale","Dec 18, 2011",Main News; Part A; Editorial Desk,719," To help compensate local governments for that loss of tax revenue, the Forest Service for decades returned 25% of the money it made from harvesting timber to the county government where the logging occurred.","Rural America's timber dilemma; Counties rely on property taxes to fund basic services. But they can't tax national forest land, and now Congress may reduce payments for harvested trees.",Los Angeles Times,"Public lands, Appropriations, Property taxes, Public finance, Rural schools, Environmental protection, Counties, Timber"
175,"Allen, Charlotte","May 27, 2012",Main News; Part A; Editorial Desk,827," [...]though, when there is something to be gained from racial self-creation -- whether minority set-asides, cushy teaching jobs at universities eager to advertise their commitment to diversity, or simply the opportunity to feel sorry for oneself as a societal victim -- there are going to be jeers when a blond with a taste for French cuisine checks off the box marked Cherokee.","Elizabeth Warren's cheekbones; A blond, blue-eyed Chereokee? Maybe not, but who cares?",Los Angeles Times,"Congressional elections, Affirmative action, Race, Racial identity, Native North Americans"
176,"Powers, Ashley","Feb 2, 2012",Main News; Part A; News Desk,910," A liberal group here launched a website called ""Foreclose Romney,"" fueled by a comment he made last year to the Las Vegas Review-Journal editorial board: ""Don't try and stop the foreclosure process; let it run its course and hit the bottom."" Stephen Brown, director of the Center for Business and Economic Research at the University of Nevada, Las Vegas, said the state was desperate for infrastructure spending to revive the moribund construction industry and a lifeline for homeowners underwater on their mortgages.","GOP plans may not play in Nevada; Ideas like homeowner assistance are big in this swing state, where caucuses are Saturday.",Los Angeles Times,"Construction industry, Colleges & universities, Homeowners, Taxes, Presidential elections, Recessions"
177,"Puzzanghera, Jim","Apr 26, 2012",Business; Part B; Business Desk,681," ""While TARP and other government responses to the financial crisis may have prevented the immediate collapse of our financial and auto manufacturing industries, and improved stability since 2008, the trade-off is not without profound long-term consequences.",Watchdog doubts TARP will turn profit; The special inspector general for the bailout fund says it's a 'widely held misconception.',Los Angeles Times,"Bailouts, Cost estimates, TARP funds, Losses, Recessions, Government aid, Banks"
